image_id,dog_visible,face_clear,no_duplicate_face_parts,no_extra_legs,one_dog,no_mirror,no_multi_panel,pastel_style,no_realistic_rendering,human_prompt_consistency,human_face_clear,prompt_reflected,brightness_ok,sharpness_ok,pastel_color_ok,time_palette_ok,place_context_ok,no_text,reason_dog_visible,reason_face_clear,reason_no_duplicate_face_parts,reason_no_extra_legs,reason_one_dog,reason_no_mirror,reason_no_multi_panel,reason_pastel_style,reason_no_realistic_rendering,reason_human_prompt_consistency,reason_human_face_clear,reason_prompt_reflected,reason_brightness_ok,reason_sharpness_ok,reason_pastel_color_ok,reason_time_palette_ok,reason_place_context_ok,reason_no_text,total_score,raw_level,caps_applied,final_level,input_tokens,output_tokens
20260420_111514_102711,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보입니다.,강아지의 얼굴이 선명하게 표현되어 있습니다.,강아지의 얼굴에 중복된 부분이 없습니다.,강아지의 다리가 정상이며 추가 생성되지 않았습니다.,이미지에 강아지가 정확히 한 마리 있습니다.,반사 이미지가 없습니다.,이미지는 단일 장면으로 구성되어 있습니다.,한국식 파스텔 그림책 스타일을 따르고 있습니다.,사실적인 렌더링이 혼합되지 않았습니다.,프롬프트에는 사람에 대한 언급이 없습니다.,이미지에 사람 얼굴이 선명하게 표현되어 있습니다.,프롬프트의 장면이 이미지에 잘 반영되어 있습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 있습니다.,프롬프트와 시간대 팔레트가 일치합니다.,프롬프트의 장소 키워드가 이미지 배경과 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,17,L5,,L5,1739,558
20260420_111555_60081d,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1.0,0.0,1,이미지에 강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 잘 표현되어 있습니다.,"눈, 코, 귀가 중복 생성되지 않았습니다.",강아지의 다리 개수에 문제가 없습니다.,이미지에 강아지가 하나만 존재합니다.,반사나 거울 이미지가 없습니다.,이미지는 단일 장면으로 구성되어 있습니다.,한국식 파스텔 그림책 스타일로 표현되었습니다.,사실적 렌더링이 없습니다.,프롬프트의 인간 관련 요소가 없습니다.,사람이 등장하지 않으므로 해당 없음.,프롬프트의 장면이 이미지에 반영되었습니다.,밝기가 적절하게 표현되어 있습니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 맞게 표현되었습니다.,프롬프트와 이미지의 시간대가 어두운 색조로 일치합니다.,'바람 스파'라는 장소와 이미지의 세부사항이 연결되지 않습니다.,이미지에 텍스트가 없습니다.,15,L4,,L4,1739,550
20260420_111634_10cee1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,,,1,강아지가 명확하게 이미지에 나타나 있습니다.,강아지 얼굴이 선명하게 보입니다.,"눈, 코, 귀가 중복되지 않았습니다.",다리 개수가 추가 생성되지 않았습니다.,이미지 내에 강아지가 한 마리만 있습니다.,반사 또는 거울 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링은 없습니다.,사람 표현이 프롬프트와 충돌하지 않습니다.,사람 얼굴이 명확하게 식별 가능합니다.,‘미용 후 새로운 나 발견’ 장면이 반영되었습니다.,밝기가 적절합니다.,이미지가 선명합니다.,색감이 파스텔 범위에 속합니다.,프롬프트에 낮/밤 정보가 없어 판단 불가입니다.,프롬프트에 장소 정보가 없어 판단 불가입니다.,이미지에 텍스트가 삽입되지 않았습니다.,16,L4,,L4,1737,523
20260420_111735_5d7ddc,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지에 명확히 보입니다.,강아지 얼굴이 선명하게 표현되어 있습니다.,중복된 얼굴 부위가 없습니다.,강아지의 다리 개수가 적절하게 표현되었습니다.,강아지가 정확히 한 마리 있습니다.,반사/거울 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일이 명확히 드러납니다.,사실적 렌더링 요소가 없습니다.,사람의 표현이 프롬프트와 일치합니다.,사람의 얼굴이 명확하게 표현되었습니다.,프롬프트의 장면이 이미지에 잘 반영되었습니다.,이미지의 밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 적합합니다.,낮 느낌의 팔레트가 잘 표현되었습니다.,실내의 장소 맥락이 프롬프트와 일치합니다.,텍스트가 없습니다.,18,L5,,L5,1740,538
20260420_111815_3b69e8,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 명확히 강아지가 보입니다.,강아지의 얼굴이 왜곡 없이 선명합니다.,"강아지의 눈, 코, 귀가 중복 생성되지 않았습니다.",강아지의 다리 개수가 정상입니다.,이미지 내 강아지가 정확히 한 마리입니다.,반사나 거울 이미지는 없습니다.,단일 장면입니다.,파스텔 그림책 스타일입니다.,사실적 렌더링 혼입이 없습니다.,사람 표현이 충돌하지 않습니다.,사람의 얼굴이 식별 가능합니다.,프롬프트의 장면이 이미지에 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위 내에 있습니다.,노을빛이 시간대와 일치합니다.,산책길 배경이 장소와 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1742,515
20260420_111856_76a7bf,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,,,1,강아지가 명확히 보인다.,강아지 얼굴이 선명하게 표현되었다.,"눈, 코, 귀가 중복되지 않았다.",다리가 추가로 생성되지 않았다.,강아지가 한 마리만 있다.,반사/거울 이미지가 없다.,단일 장면으로 구성되어 있다.,파스텔 그림책 스타일로 표현되었다.,사실적인 렌더링이 포함되지 않았다.,프롬프트와 사람의 표현이 충돌하지 않음.,사람 얼굴이 명확하게 표현되었다.,기본 프롬프트의 장면이 이미지에 반영됨.,밝기가 적절하다.,이미지가 선명하다.,색감이 파스텔 범위에 속한다.,낮/밤 구분이 불명확하여 판단 불가.,장소에 대한 명확한 프롬프트가 없어 판단 불가.,이미지에 텍스트가 삽입되지 않았다.,16,L4,,L4,1741,534
20260420_111931_6bd11b,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지 중앙에 명확하게 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,"강아지의 눈, 코, 귀가 중복되지 않게 표현되었습니다.",강아지의 다리 개수가 정확하게 표현되었습니다.,이미지에 강아지가 한 마리만 있습니다.,반사 효과나 거울 이미지는 보이지 않습니다.,단일 장면으로 구성된 이미지입니다.,이미지가 파스텔 그림책 스타일로 표현되었습니다.,사실적인 렌더링 없이 그림 스타일로 표현되었습니다.,프롬프트에 언급된 요소와 사람의 행동이 일치합니다.,사람 얼굴이 식별 가능하게 명확히 표현되었습니다.,프롬프트의 장면이 이미지에 잘 반영되었습니다.,이미지의 밝기가 적절하게 표현되었습니다.,이미지가 충분히 선명합니다.,색감이 파스텔 톤으로 유지되고 있습니다.,날씨나 필터 사용 없이 이미지가 표현되었습니다.,프롬프트의 장소와 이미지 배경이 일치합니다.,이미지에 텍스트가 포함되지 않았습니다.,18,L5,,L5,1738,621
20260420_112014_7644dd,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지 중앙에 뚜렷이 보입니다.,강아지 얼굴이 선명하고 왜곡 없이 표현되었습니다.,"눈, 코, 귀가 중복 생성되지 않았습니다.",다리 개수에 이상이 없습니다.,이미지에 강아지는 한 마리만 있습니다.,반사나 거울 이미지는 없습니다.,이미지는 단일 장면입니다.,한국식 파스텔 그림체로 표현되었습니다.,사실적 렌더링이 사용되지 않았습니다.,사람이 프롬프트와 어긋나지 않습니다.,사람의 얼굴이 선명하게 표현되었습니다.,프롬프트가 이미지에 잘 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지가 충분히 선명합니다.,색감이 파스텔 톤으로 적절합니다.,밤의 분위기가 이미지에 잘 묘사되었습니다.,침실 환경이 배경으로 잘 어우러집니다.,이미지에 텍스트가 없습니다.,18,L5,,L5,1743,596
20260420_112052_4aedfc,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 나타나 있다.,강아지 얼굴이 선명하고 왜곡 없이 표현되었다.,"강아지의 눈, 코, 귀가 중복되지 않고 정상적으로 그려졌다.",강아지의 다리 개수도 정상적이다.,이미지 내에 강아지가 정확히 한 마리 존재한다.,반사나 거울 효과가 없다.,멀티패널/분할 화면이 아닌 단일 장면이다.,한국-일본식 파스텔 그림책 스타일로 그려져 있다.,사실적 렌더링이 아닌 파스텔 느낌으로 표현되었다.,사람들이 원반 놀이와 관련 있어 보인다.,사람 얼굴이 식별 가능하게 표현되었다.,원반 놀이 장면이 잘 반영되었다.,밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 들어간다.,낮 시간대와 맞는 팔레트이다.,잔디밭 배경이 적절히 표현되었다.,이미지에 텍스트가 삽입되지 않았다.,18,L5,,L5,1740,575
20260420_112135_0ee387,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1.0,1.0,1,강아지가 이미지에 명확히 나타나 있음.,강아지 얼굴이 선명하게 표현됨.,강아지의 얼굴 부분이 중복 없이 자연스럽게 표현됨.,강아지의 다리 개수가 정상적임.,강아지가 한 마리만 있음.,반사 또는 거울 이미지가 없음.,단일 장면의 이미지임.,한국-일본식 파스텔 그림책 스타일로 표현됨.,사실적 렌더링 없이 파스텔 느낌을 유지함.,프롬프트와 사람 표현이 충돌하지 않음.,사람의 얼굴이 이미지 내에 나타나지 않음.,이미지가 '미래 발등 위에서 포근한 밤'이라는 프롬프트를 반영함.,이미지의 밝기가 적절함.,이미지가 충분히 선명함.,색감이 파스텔 범위에 속함.,이미지의 색 조합이 밤의 분위기를 잘 표현함.,프롬프트와 장소적 맥락이 일치함.,이미지에 텍스트가 없음.,17,L5,,L5,1741,544
20260421_111619_3d6a19,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 명확히 보임.,강아지 얼굴이 선명하게 표현됨.,중복된 얼굴 부분 없음.,다리 개수가 올바르게 표현됨.,강아지가 한 마리만 존재함.,거울 이미지가 없음.,단일 장면으로 표현됨.,파스텔 그림책 스타일을 따름.,사실적 렌더링이 없음.,프롬프트와 사람의 표현이 일치함.,사람 얼굴이 명확히 식별 가능함.,프롬프트의 장면이 이미지에 잘 반영됨.,밝기가 적절함.,이미지가 선명함.,색감이 파스텔 범위에 부합함.,시간대에 따라 적절한 팔레트 사용.,프롬프트의 장소와 이미지 배경이 일치함.,이미지 내 텍스트 없음.,18,L5,,L5,1744,499
20260421_115118_cb6f22,1,1,1,1,1,1,1,1,1,1.0,1.0,0,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보인다.,강아지 얼굴이 선명하게 표현되었다.,"눈, 코, 귀의 중복 생성이 없다.",다리 개수가 정상적으로 표현되었다.,이미지에 강아지가 한 마리만 있다.,반사 이미지가 존재하지 않는다.,단일 장면으로 구성되어 있다.,한국-일본식 파스텔 그림책 스타일이다.,사실적 렌더링 없이 만화 스타일이다.,사람의 표현이 프롬프트와 충돌하지 않는다.,사람 얼굴이 식별 가능하게 표현되었다.,프롬프트의 장난감 빵과 일치하지 않는다.,이미지의 밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 있다.,시간에 맞는 팔레트 사용이 적절하다.,실내 배경이 프롬프트와 일치한다.,이미지에 텍스트가 삽입되지 않았다.,17,L5,prompt_reflected->L3,L3,1740,546
20260421_115219_c24f2d,1,1,1,1,1,0,1,1,1,1.0,1.0,1,1,1,1,,,1,강아지가 이미지에 명확히 보입니다.,강아지의 얼굴이 선명하게 표현되었습니다.,"눈, 코, 귀가 중복 생성되지 않았습니다.",다리가 추가로 생성되지 않았습니다.,이미지에 강아지가 한 마리만 있습니다.,이미지에 거울이 포함되어 있습니다.,멀티패널이 아닌 단일 장면입니다.,파스텔 그림책 스타일로 표현되었습니다.,사실적인 렌더링이 없습니다.,프롬프트와 사람의 표현이 충돌하지 않습니다.,사람 얼굴이 명확하게 표현되었습니다.,프롬프트의 장면이 이미지에 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 속합니다.,프롬프트에 낮/밤 표현이 없습니다.,프롬프트에 구체적 장소 언급이 없습니다.,이미지에 텍스트가 없습니다.,15,L4,,L4,1739,533
20260421_115301_c7a961,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확하게 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,중복된 얼굴 부위가 없습니다.,강아지의 다리 개수는 정상입니다.,이미지에 강아지가 한 마리만 있습니다.,반사나 거울 효과가 없습니다.,이미지는 단일 장면입니다.,파스텔 그림책 스타일입니다.,사실적 렌더링이 없습니다.,사람 표현이 프롬프트와 충돌하지 않습니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 적절합니다.,프롬프트의 낮과 이미지 팔레트가 일치합니다.,프롬프트의 장소와 이미지 배경이 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1741,521
20260421_115354_98630b,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 명확한 강아지가 존재함.,강아지 얼굴이 선명하고 왜곡이 없음.,"눈, 코, 귀가 중복 생성되지 않음.",강아지의 다리 개수가 올바르게 표현됨.,이미지 내 강아지가 한 마리만 있음.,반사나 거울 이미지는 없음.,단일 장면으로 표현됨.,한국-일본식 파스텔 그림 스타일이 명확함.,사실적인 렌더링 없이 그림체로 처리됨.,사람의 표현이 프롬프트와 충돌하지 않음.,사람 얼굴이 명확하고 식별 가능함.,프롬프트의 장면이 이미지에 잘 반영됨.,밝기가 적절하게 표현됨.,이미지가 충분히 선명함.,파스텔 색감이 적절함.,프롬프트의 시간대와 색조가 일치함.,프롬프트의 장소 배경이 이미지에 잘 나타남.,이미지에 텍스트가 삽입되지 않음.,18,L5,,L5,1742,613
20260421_115432_3932fc,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,,1.0,1,이미지에 강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,"눈, 코, 귀가 중복 없이 잘 그려져 있습니다.",다리 개수가 적절하게 표현되었습니다.,이미지에 강아지는 한 마리뿐입니다.,거울이나 반사 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링은 없습니다.,사람의 표현이 프롬프트와 충돌하지 않습니다.,사람의 얼굴도 식별 가능합니다.,프롬프트의 상황이 이미지에 반영되어 있습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 속합니다.,프롬프트에 명시된 낮/밤 정보가 없어 판단할 수 없습니다.,집 내부라는 장소가 이미지 배경과 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,17,L5,,L5,1740,545
20260421_115510_032e26,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지 중앙에 명확히 그려져 있습니다.,강아지의 얼굴이 선명하게 묘사되어 있습니다.,"눈, 코, 귀가 중복 없이 정확히 표현되었습니다.",강아지의 다리가 추가되지 않고 정상적으로 보입니다.,이미지에는 강아지가 한 마리만 등장합니다.,반사나 거울 이미지는 보이지 않습니다.,단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일로 그려졌습니다.,사실적 렌더링 없이 그림책 스타일로 표현되었습니다.,사람이 프롬프트와 충돌 없이 묘사되었습니다.,사람의 얼굴이 식별될 정도로 명확하게 보입니다.,도시락과 관련된 장면이 이미지에 잘 반영되었습니다.,적절한 밝기로 표현되었습니다.,이미지가 충분히 선명합니다.,색감이 파스텔 톤에 잘 맞춰져 있습니다.,밤 시간대임을 나타내는 팔레트가 잘 구현되었습니다.,배경의 호수와 주변 환경이 잘 묘사되었습니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1741,580
20260421_115554_81462c,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 소파 위에 명확하게 보인다.,강아지 얼굴이 선명하게 표현되어 있다.,"눈, 코, 귀가 중복 생성되지 않았다.",다리가 추가로 생성되지 않았다.,이미지에 강아지가 한 마리만 존재한다.,반사 혹은 거울 이미지가 없다.,단일 장면으로 구성되어 있다.,한국식 파스텔 그림책 스타일이다.,사실적 렌더링이 없고 일러스트 스타일이다.,사람 표현이 프롬프트와 충돌하지 않는다.,사람 얼굴이 선명하게 식별 가능하다.,프롬프트의 내용이 이미지에 반영되어 있다.,밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 맞다.,프롬프트의 시간과 무관하게 자연스러운 조명이다.,프롬프트의 장소와 장면이 일치한다.,이미지에 텍스트가 삽입되어 있지 않다.,18,L5,,L5,1741,551
20260421_115636_b293f7,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,"눈, 코, 귀가 중복되지 않았습니다.",강아지 다리 개수가 정상적으로 보입니다.,이미지에 강아지가 한 마리만 있습니다.,반사나 거울 효과가 보이지 않습니다.,단일 장면으로 구성되어 있습니다.,한국식 파스텔 스타일이 잘 드러납니다.,사실적 렌더링이 포함되지 않았습니다.,프롬프트에 맞게 사람이 표현되었습니다.,사람의 얼굴이 명확하게 표현되었습니다.,프롬프트의 내용이 이미지에 반영되었습니다.,밝기가 적절합니다.,이미지가 선명하게 표현되었습니다.,색감이 파스텔 범위에 속합니다.,이미지의 밤 분위기가 잘 반영되었습니다.,이미지 배경이 공원과 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1741,538
20260421_115727_4d53a2,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지에 명확히 나타나 있습니다.,강아지 얼굴이 선명하게 표현되어 있습니다.,얼굴 부위가 중복되지 않고 정상적으로 표현되어 있습니다.,강아지의 다리 개수가 적절합니다.,한 마리의 강아지만 그려져 있습니다.,이미지에 반사/거울 효과가 없습니다.,단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링이 혼입되어 있지 않습나다.,프롬프트와 사람의 표현이 충돌하지 않습니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,이미지에 우비를 입고 뛰어노는 장면이 잘 반영되었습니다.,밝기가 적절하게 조절되었습니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 속합니다.,낮 시간대의 팔레트와 일치합니다.,장소 및 배경이 프롬프트와 일치합니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,1740,565
20260421_115805_b3427a,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지에 명확히 등장합니다.,강아지 얼굴이 선명하게 표현되어 있습니다.,얼굴 부분은 중복되지 않았습니다.,다리 개수가 적절하게 표현되어 있습니다.,강아지가 이미지에 한 마리만 있습니다.,반사나 거울 이미지는 없습니다.,단일 장면으로 표현됩니다.,파스텔 그림책 스타일입니다.,사실적 렌더링은 없습니다.,사람이 프롬프트와의 충돌 없이 표현되었습니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위입니다.,이미지 팔레트가 시간대에 맞게 표현되었습니다.,프롬프트의 장소와 이미지 배경이 일치합니다.,이미지에 텍스트가 없습니다.,18,L5,,L5,1741,511
20260421_115845_58d926,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지 중앙에 명확히 드러난다.,강아지 얼굴이 선명하게 표현되어 있다.,중복된 얼굴 부분은 없다.,다리가 추가로 생성되지 않았다.,이미지에는 강아지 1마리만 있다.,반사나 거울 이미지는 보이지 않는다.,단일 장면으로 구성되어 있다.,한국-일본식 파스텔 그림책 스타일이다.,사실적 렌더링이 없다.,사람이 조화롭게 배경에 나타나며 프롬프트와 충돌하지 않는다.,사람 얼굴이 식별 가능하게 표현되었다.,프롬프트의 장면이 명확히 반영되었다.,이미지의 밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 속한다.,시간과 관련된 팔레트와 충돌이 없다.,장소 관련 배경 키워드와 일치한다.,이미지에 글자가 삽입되지 않았다.,18,L5,,L5,1739,548
20260421_115926_468e61,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 그려져 있다.,강아지의 얼굴이 뚜렷하고 선명하게 표현되어 있다.,"강아지 얼굴의 눈, 코, 귀가 중복되지 않고 정상적으로 그려져 있다.",강아지의 다리 개수가 정상적으로 표현되어 있다.,이미지에 강아지가 한 마리만 있다.,이미지에는 거울 이미지가 없다.,이미지가 단일 장면으로 구성되어 있다.,파스텔 그림책 스타일로 표현되어 있다.,사실적 렌더링이 혼합되지 않았다.,사람의 표정이 프롬프트와 충돌하는지 판단하기 어렵다.,사람 얼굴이 선명하게 인식된다.,프롬프트의 내용이 이미지에 반영되어 있다.,밝기가 적절하여 이미지가 제대로 보인다.,이미지는 충분히 선명하다.,파스텔 색감이 잘 적용되어 있다.,밤 시간대의 색감으로 표현되어 일치한다.,실내 환경과 일치하는 배경이 표현되어 있다.,이미지에 텍스트가 삽입되지 않았다.,17,L5,,L5,1738,574
20260421_120005_31b670,1,1,1,1,1,0,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지에 명확히 보입니다.,강아지 얼굴이 선명하고 또렷합니다.,"눈, 코, 귀가 중복되지 않았습니다.",다리 개수가 추가 생성되지 않았습니다.,이미지에 강아지가 한 마리만 있습니다.,거울이 있지만 이미지의 일부분입니다.,단일 장면으로 구성된 이미지입니다.,파스텔 그림책 스타일로 그려졌습니다.,사실적 렌더링 요소가 없습니다.,프롬프트와 충돌하는 사람 표현이 없습니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위입니다.,낮 시간대의 팔레트와 일치합니다.,프롬프트의 장소와 이미지 배경이 일치합니다.,이미지에 텍스트가 보이지 않습니다.,17,L5,,L5,1740,537
20260421_120049_1711d5,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 존재함.,강아지 얼굴이 선명하고 왜곡 없이 표현됨.,강아지의 얼굴 부분이 중복되지 않음.,강아지의 다리 개수가 적절함.,이미지 내 강아지가 정확히 1마리임.,반사 또는 거울 이미지가 아님.,단일 장면으로 구성됨.,한국-일본식 파스텔 그림책 스타일이 맞음.,사실적 렌더링이 혼입되지 않음.,사람 표현이 프롬프트와 일치함.,사람 얼굴이 식별 가능하게 표현됨.,프롬프트의 장면이 이미지에 반영됨.,밝기가 적절함.,이미지가 충분히 선명함.,색감이 파스텔 범위에 속함.,특정 낮/밤 시간과 무관한 실내 장면임.,프롬프트의 장소 키워드와 이미지 배경이 일치함.,이미지에 텍스트가 삽입되지 않음.,18,L5,,L5,1739,559
20260421_120132_176183,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,이미지에 강아지가 명확히 보인다.,강아지 얼굴이 왜곡 없이 선명하다.,강아지의 얼굴 부위가 중복 생성되지 않았다.,다리가 추가 생성되지 않았다.,이미지 내 강아지가 한 마리만 있다.,반사 이미지가 보이지 않는다.,단일 장면의 이미지이다.,한국식 파스텔 그림일기 스타일이다.,사실적 렌더링이 아니다.,프롬프트와 사람 표현이 충돌하지 않는다.,사람 얼굴이 식별 가능하게 표현되었다.,프롬프트의 장면이 이미지에 반영되었다.,밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위다.,노을의 시간대 표현과 팔레트가 일치한다.,프롬프트의 장소와 이미지 배경이 일치한다.,이미지에 텍스트가 삽입되지 않았다.,18,L5,,L5,1741,519
20260421_120219_861131,1,1,1,1,1,1,1,1,1,1.0,,1,1,1,1,1.0,1.0,1,강아지가 명확히 이미지에 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,중복된 강아지 얼굴 부위가 없습니다.,강아지 다리가 추가 생성되지 않았습니다.,이미지에 강아지가 하나만 있습니다.,반사/거울 이미지가 없습니다.,단일 장면입니다.,파스텔 그림책 스타일이 잘 반영되었습니다.,사실적 렌더링이 없습니다.,프롬프트와 충돌하는 사람 표현이 없습니다.,사람 얼굴을 명확히 구분할 수 없습니다.,프롬프트의 장면이 적절히 반영되었습니다.,밝기가 적절합니다.,이미지가 충분히 선명합니다.,색감이 파스텔 범위에 있습니다.,시간대의 팔레트가 적절합니다.,프롬프트의 장소와 배경이 일치합니다.,이미지에 텍스트가 없습니다.,17,L5,,L5,1741,509
20260421_120312_a4b513,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,,1.0,1,강아지가 이미지에 명확히 보입니다.,강아지 얼굴이 선명하게 표현되었습니다.,"눈, 코, 귀가 중복되지 않았습니다.",강아지의 다리가 추가로 생성되지 않았습니다.,이미지 내에 강아지가 정확히 1마리 있습니다.,거울 이미지가 없습니다.,멀티패널 구성 없이 단일 장면입니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링이 아닙니다.,사람의 표현이 프롬프트와 충돌하지 않습니다.,사람 얼굴이 식별 가능하게 표현되었습니다.,프롬프트의 장면이 이미지에 반영되었습니다.,밝기가 적절합니다.,이미지가 선명합니다.,색감이 파스텔 범위 내에 있습니다.,시간에 대한 정보가 제공되지 않았습니다.,터널에 관한 장소 배경이 반영되었습니다.,이미지에 텍스트가 삽입되지 않았습니다.,17,L5,,L5,1739,539
20260421_120420_39c9ea,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,1,강아지가 이미지에 명확히 보인다.,강아지 얼굴이 선명하고 왜곡 없이 표현되었다.,"눈, 코, 귀가 중복 생성되지 않았다.",다리 개수가 정상적으로 표현되었다.,이미지 내에 강아지가 정확히 한 마리 존재한다.,반사/거울 이미지는 없다.,단일 장면으로 구성되어 있다.,파스텔 그림책 스타일로 표현되었다.,사실적 렌더링이 혼입되지 않았다.,사람 표현이 프롬프트와 충돌하지 않는다.,사람의 얼굴이 식별 가능하게 표현되었다.,프롬프트의 장면이 이미지에 반영되었다.,밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위에 속한다.,프롬프트의 밤과 이미지의 팔레트가 일치한다.,프롬프트의 장소 키워드와 이미지 배경이 일치한다.,이미지에 텍스트가 삽입되지 않았다.,18,L5,,L5,1740,556
