image_id,dog_visible,face_clear,no_duplicate_face_parts,no_extra_legs,one_dog,no_mirror,no_multi_panel,pastel_style,no_realistic_rendering,human_prompt_consistency,human_face_clear,prompt_reflected,brightness_ok,sharpness_ok,pastel_color_ok,time_palette_ok,place_context_ok,no_text,reason_dog_visible,reason_face_clear,reason_no_duplicate_face_parts,reason_no_extra_legs,reason_one_dog,reason_no_mirror,reason_no_multi_panel,reason_pastel_style,reason_no_realistic_rendering,reason_human_prompt_consistency,reason_human_face_clear,reason_prompt_reflected,reason_brightness_ok,reason_sharpness_ok,reason_pastel_color_ok,reason_time_palette_ok,reason_place_context_ok,reason_no_text,total_score,raw_level,caps_applied,final_level,input_tokens,output_tokens
20260420_111013_249754,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 이미지에 나타나 있다.,강아지 얼굴이 왜곡 없이 선명하게 표현되었다.,강아지의 각 부분이 중복되거나 비대칭으로 생기지 않았다.,강아지 다리 개수가 정확히 표현되었다.,이미지 내 강아지가 한 마리만 있다.,반사된 이미지나 거울 효과가 없다.,멀티패널이 아닌 단일 장면으로 구성되었다.,한국-일본식 파스텔 그림책 스타일이 명확히 드러난다.,사실적 렌더링이 혼입되지 않았다.,프롬프트에 사람이 특별히 언급되지 않았다.,인물의 얼굴이 식별 가능하게 명확하다.,‘상자와의 용감한 대결’ 장면이 반영되어 있다.,밝기가 적절하여 이미지가 잘 보인다.,이미지가 전반적으로 선명하다.,색감이 파스텔 범위에 적합하다.,"시간대를 특정할 수 없으나, 팔레트가 자연스러워 보인다.","장소 키워드는 없으나, 배경과 장면이 자연스럽게 구성되었다.",이미지에 텍스트가 삽입되어 있지 않다.,17,L5,,L5,2765,584
20260420_111101_75ca83,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 명확하게 보입니다.,강아지 얼굴이 선명하고 이목구비가 뚜렷합니다.,강아지의 얼굴 부위가 중복되지 않았습니다.,강아지의 다리 개수가 자연스럽습니다.,이미지에는 강아지가 한 마리만 있습니다.,반사 또는 거울 이미지는 없습니다.,이미지가 단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링이 아니라 일러스트입니다.,사람이 프롬프트와 충돌하지 않습니다.,사람의 얼굴이 선명히 그려져 있습니다.,도시락과 피크닉 장면이 잘 반영되었습니다.,밝기가 적절하게 조절되었습니다.,이미지가 선명하고 디테일이 살아 있습니다.,파스텔 색감이 잘 적용되었습니다.,낮 장면에 맞는 화사한 팔레트입니다.,피크닉 배경이 프롬프트와 적절히 어울립니다.,이미지에 텍스트가 없습니다.,18,L5,,L5,2765,563
20260420_111140_ce07a9,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 이미지 중앙에 명확히 보임.,강아지 얼굴이 선명하고 이목구비가 명확하게 표현됨.,강아지의 이목구비가 자연스럽고 중복되지 않음.,강아지의 다리 개수가 정확하며 자연스럽게 표현됨.,이미지에 강아지가 한 마리만 있음.,반사 이미지가 없음.,단일 장면으로 구성되어 있음.,파스텔 그림책 스타일로 잘 구현됨.,사실적 렌더링 요소가 없음.,프롬프트에 대한 인간의 묘사와 해당성이 없음.,사람의 얼굴이 선명하게 표현되어 있음.,강아지가 쿠션 위에서 느긋하게 있는 장면이 잘 반영됨.,이미지의 밝기가 적절함.,이미지가 전반적으로 선명함.,색감이 파스텔 범위에 적절히 속함.,시간적 배경과 팔레트가 일치함.,배경이 실내로 설정되어 있으며 맥락에 적절함.,이미지에 텍스트가 없음.,17,L5,,L5,2765,567
20260420_111220_5b2f6b,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 뚜렷하게 표현되어 있음.,강아지 얼굴이 선명하게 잘 그려져 있음.,강아지 얼굴에 중복된 부분이 없음.,강아지 다리 수가 정확히 있음.,이미지에 강아지가 한 마리만 있음.,거울 혹은 반사 이미지가 없음.,단일 장면으로 구성되어 있음.,파스텔 그림책 스타일로 표현됨.,사실적 렌더링이 없음.,프롬프트의 사람과 일치함.,사람 얼굴이 명확하게 표현됨.,프롬프트의 핵심 장면이 잘 반영됨.,밝기가 적절하여 보기 좋음.,이미지의 디테일이 충분히 선명함.,색감이 파스텔 범위에 있음.,프롬프트의 밤 시간과 팔레트가 일치함.,공원 배경이 잘 표현되어 있음.,이미지에 텍스트가 없음.,18,L5,,L5,2765,540
20260420_111346_885189,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1.0,1,1,강아지가 명확히 이미지 중앙에 나타나 있다.,강아지 얼굴이 왜곡 없이 선명히 표현되었다.,"눈, 코, 입이 중복되지 않았다.",강아지의 다리 수가 자연스럽다.,이미지에 한 마리의 강아지만 존재한다.,거울이나 반사 이미지는 없다.,이미지가 단일 장면으로 구성되어 있다.,파스텔 그림책 스타일로 그려졌다.,사실적 렌더링이 없다.,사람의 등장 여부나 소개되지 않음.,사람의 얼굴이 명확히 표현되지 않음.,프롬프트 내용이 잘 반영되어 우비를 입고 있다.,밝기가 적절하여 분위기를 잘 살린다.,이미지가 전반적으로 선명하다.,색감이 파스텔 색상에 잘 맞아 떨어진다.,비 내리는 날씨에 맞게 팔레트가 조정되었다.,배경의 나무와 비 오는 장면이 잘 어울린다.,이미지에 글자가 전혀 삽입되지 않았다.,16,L4,,L4,2767,546
20260420_111427_cf46bc,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 이미지 중앙에 명확히 나타나 있다.,강아지의 얼굴이 선명하고 이목구비가 잘 표현되어 있다.,"강아지의 얼굴에 중복된 눈, 코, 귀가 없다.",강아지의 다리 개수가 자연스럽고 추가 생성된 다리가 없다.,이미지에 강아지가 정확히 한 마리 있다.,이미지에 반사 효과나 거울 이미지는 없다.,단일 장면으로 구성되어 있다.,한국-일본식 파스텔 그림책 스타일로 표현되어 있다.,사실적 렌더링 요소는 없다.,사람이 이미지에 등장하지만 프롬프트와의 충돌 여부 판단 불가.,사람들의 얼굴이 명확하게 표현되어 있다.,프롬프트의 주제인 '행복한 토리'가 잘 반영되어 있다.,이미지의 밝기가 적절하다.,이미지가 전반적으로 선명하고 디테일이 뚜렷하다.,색감이 파스텔 범위 내에 있다.,특정 시간대 팔레트와 충돌하지 않는다.,실내 상황이 잘 표현되어 있다.,이미지에 삽입된 텍스트는 없다.,17,L5,,L5,2765,574
20260420_111514_102711,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1.0,1,1,강아지가 이미지 중심에 명확히 드러나 있다.,강아지 얼굴이 선명하게 잘 표현되어 있다.,"눈, 코, 귀가 중복되지 않고 자연스럽다.",다리 개수가 적절하다.,이미지에 강아지가 한 마리만 그려져 있다.,반사나 거울 이미지는 없다.,단일 장면으로 구성되어 있다.,파스텔 그림책 스타일이 잘 반영되어 있다.,사실적 렌더링이 전혀 없다.,프롬프트에 사람에 대한 언급이 없다.,"사람이 배경에 있을 뿐, 얼굴이 명확하지 않다.",포근한 하루의 느낌이 잘 표현되어 있다.,밝기가 적절하다.,이미지 전반적으로 선명하다.,색감이 파스텔 톤으로 잘 표현되어 있다.,시간대와 일치하는 팔레트가 사용되었다.,실내의 느낌이 프롬프트와 일치한다.,텍스트가 삽입되어 있지 않다.,16,L4,,L4,2764,551
20260420_111555_60081d,1,1,1,1,1,1,1,1,1,,0.0,0,1,1,1,1.0,0,1,강아지가 이미지 중앙에 선명하게 그려져 있다.,강아지의 얼굴이 뭉개짐 없이 선명하고 명확하다.,"눈, 코, 귀가 정상적으로 표현되어 중복된 부분이 없다.",다리가 네 개만 있으며 추가적인 다리가 없다.,이미지에 강아지가 한 마리만 있다.,반사나 거울 이미지가 없다.,멀티패널이나 분할 화면이 아닌 단일 장면이다.,한국-일본식 파스텔 그림책 스타일로 표현되어 있다.,사실적 렌더링이 혼입되지 않았다.,프롬프트에 사람이 언급되지 않아 평가 불가.,사람 얼굴이 흐리고 이목구비가 불분명하다.,프롬프트에 언급된 '바람 스파'가 이미지에 표현되어 있지 않다.,밝기가 적절하여 이미지가 잘 보인다.,이미지가 전반적으로 선명하고 디테일이 살아있다.,색감이 파스텔 범위 내에 있다.,야간의 팔레트로 조명이 강조된 장면이다.,프롬프트의 장소가 아닌 실내 공간이 배경이다.,이미지에 텍스트가 삽입되지 않았다.,14,L4,prompt_reflected->L3,L3,2764,599
20260420_111634_10cee1,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,이미지에 강아지가 명확히 보입니다.,강아지 얼굴의 디테일이 선명하고 뭉개지지 않았습니다.,"눈, 코, 귀가 중복 생성되지 않았습니다.",강아지 다리 개수가 자연스럽게 표현되었습니다.,이미지에 강아지가 한 마리만 있습니다.,반사되거나 거울 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일로 표현되었습니다.,사실적 렌더링 혼입 없이 그림책 스타일이 유지되었습니다.,프롬프트에 일치 여부 판단이 없습니다.,사람 얼굴이 선명하게 표현되었습니다.,프롬프트의 핵심 요소가 모두 반영되었습니다.,밝기가 적절합니다.,이미지 전반이 선명하게 표현되었습니다.,색감이 파스텔 범위에 있습니다.,팔레트가 장면 연출에 적절합니다.,이미지가 실내 환경 얘기로 적절하게 표현되었습니다.,텍스트가 삽입되지 않았습니다.,17,L5,,L5,2762,552
20260420_111735_5d7ddc,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에 명확히 검출된다.,강아지 얼굴이 선명하게 표현되어 있다.,"눈, 코, 귀가 중복 없이 정상적으로 있다.",다리 개수가 자연스럽다.,이미지에 강아지는 정확히 1마리이다.,반사 이미지가 존재하지 않는다.,멀티패널/분할 화면 없이 단일 장면이다.,한국식 파스텔 그림책 스타일이 잘 구현되었다.,사실적 렌더링이 혼입되지 않았다.,사람과 관련된 표현이 프롬프트와 충돌하지 않는다.,사람 얼굴이 식별 가능하게 표현되었다.,동화책 읽기와 행복한 시간이라는 프롬프트가 잘 반영되었다.,밝기가 적절하다.,이미지가 선명하고 디테일이 살아있다.,색감이 파스텔 범위 안에 있다.,낮 시간에 맞는 팔레트가 사용되었다.,실내 배경이 프롬프트에 어울리며 적절하다.,이미지에 텍스트가 삽입되지 않았다.,18,L5,,L5,2765,570
20260420_111815_3b69e8,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에 명확히 보입니다.,강아지의 얼굴이 선명하게 표현되었습니다.,강아지의 얼굴에 중복된 부분이 없습니다.,강아지의 다리 개수가 자연스럽게 표현되었습니다.,이미지 내에 강아지가 정확히 한 마리 있습니다.,반사 또는 거울 이미지가 없습니다.,단일 장면으로 구성된 이미지입니다.,한국-일본식 파스텔 스타일이 명확합니다.,사실적 렌더링이 혼입되지 않았습니다.,사람 표현이 프롬프트와 일치합니다.,사람의 얼굴이 선명하게 표현되었습니다.,프롬프트의 핵심 요소가 잘 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지가 전반적으로 선명합니다.,색감이 파스텔 범위 내에 있습니다.,노을빛이 잘 표현되어 있습니다.,산책길 배경이 적절하게 표현되었습니다.,이미지에 텍스트가 삽입되지 않았습니다.,18,L5,,L5,2767,603
20260420_111856_76a7bf,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 이미지 중앙에 명확히 표시됨.,강아지 얼굴이 선명하고 왜곡 없이 잘 표현됨.,강아지의 얼굴 특징이 중복 없이 자연스러움.,강아지의 다리 개수가 정상적으로 표현됨.,이미지에 강아지는 정확히 한 마리임.,반사된 이미지가 없음.,이미지가 단일 장면으로 구성됨.,한국-일본식 파스텔 그림책 스타일이 잘 나타남.,사실적 렌더링 요소가 없음.,프롬프트에 사람 관련 언급 없음.,사람 얼굴이 선명하게 잘 표현됨.,강아지가 당근을 먹고 있는 행복한 순간이 잘 반영됨.,밝기가 적절하여 이미지가 명확하게 보임.,이미지의 선명도와 디테일이 충분함.,색감이 파스텔 범위에서 자연스럽게 표현됨.,팔레트가 낮과 같은 밝은 분위기를 잘 반영함.,주방과 같은 실내 배경이 잘 표현됨.,이미지에 텍스트가 포함되지 않음.,17,L5,,L5,2766,569
20260420_111931_6bd11b,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 명확하게 이미지에 나타나 있습니다.,강아지 얼굴이 왜곡 없이 선명하게 표현되어 있습니다.,"눈, 코, 귀가 중복 없이 정확하게 그려졌습니다.",다리 개수는 정상적으로 표현되었습니다.,이미지 내에 강아지가 정확히 한 마리 있습니다.,거울 효과가 없습니다.,단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일이 잘 표현되었습니다.,사실적 렌더링 없이 일러스트 스타일로 그려졌습니다.,프롬프트에 사람에 대한 구체적 언급이 없습니다.,사람 얼굴이 식별 가능하고 선명하게 표현되어 있습니다.,프롬프트의 핵심 장면 '터널 속 대모험'이 잘 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지 전체가 선명하고 디테일이 잘 살아있습니다.,색감이 파스텔 범위 내에서 잘 유지되고 있습니다.,특정 시간대에 대한 언급이 없어 어긋남이 없습니다.,이미지 배경은 실내인 것으로 보이며 일관성 있습니다.,이미지에 텍스트가 삽입되어 있지 않습니다.,17,L5,,L5,2763,574
20260420_112014_7644dd,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 침대에 있는 모습이 명확히 보입니다.,강아지의 얼굴이 선명하고 이목구비가 뚜렷하게 보입니다.,강아지의 얼굴에 중복된 부분이 없습니다.,강아지의 다리가 자연스럽게 표현되어 있습니다.,이미지에 강아지는 한 마리만 그려져 있습니다.,반사 또는 거울 이미지는 보이지 않습니다.,이미지는 단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일로 잘 표현되었습니다.,사실적인 렌더링 없이 그림책 스타일입니다.,사람이 편안하게 잠든 모습이 잘 표현되었습니다.,사람의 얼굴이 부드럽고 명확하게 표현되어 있습니다.,프롬프트의 '따뜻한 밤'과 '꿈속' 느낌이 잘 반영되었습니다.,밝기가 야간임에도 적절하게 조절되어 있습니다.,이미지가 전반적으로 선명하고 디테일이 잘 살아있습니다.,색감이 파스텔 톤으로 잘 유지되어 있습니다.,야간임을 나타내는 색조가 잘 적용되었습니다.,침실이라는 장소가 명확하게 드러납니다.,이미지에 텍스트가 삽입되어 있지 않습니다.,18,L5,,L5,2768,600
20260420_112052_4aedfc,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1.0,1,1,이미지에 강아지가 명확하게 보입니다.,강아지의 얼굴이 선명하고 이목구비가 잘 표현되어 있습니다.,"눈, 코, 귀가 중복 생성되지 않았습니다.",다리 개수가 정상적으로 표현되어 있습니다.,강아지가 정확히 한 마리만 등장합니다.,반사 혹은 거울 이미지가 없습니다.,이미지가 단일 장면으로 구성되어 있습니다.,이미지가 한국-일본식 파스텔 그림책 스타일로 표현되었습니다.,사실적 렌더링 요소는 없습니다.,프롬프트에서 요구하지 않는 사람입니다.,사람 얼굴의 식별에 대한 프롬프트가 없습니다.,프롬프트의 핵심 요소인 잔디밭과 원반 놀이가 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 선명하고 디테일이 잘 살아있습니다.,색감이 파스텔 범위 내에 있습니다.,낮 장면의 팔레트와 일치합니다.,프롬프트의 장소 키워드인 잔디밭이 정확히 표현되었습니다.,텍스트가 삽입되지 않았습니다.,16,L4,,L4,2765,575
20260420_112135_0ee387,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에서 명확하게 보인다.,강아지 얼굴이 선명하게 표현되었다.,강아지 얼굴에 중복된 부분이 없다.,강아지의 다리 개수가 적절하다.,이미지에 정확히 한 마리의 강아지가 있다.,반사 이미지가 없다.,이미지가 단일 장면으로 되어 있다.,파스텔 그림책 스타일이 잘 표현되었다.,사실적 렌더링이 없다.,프롬프트와 일치하는 사람의 모습이 표현되어 있다.,사람 얼굴이 식별 가능하다.,프롬프트의 핵심 장면이 잘 반영되었다.,밝기가 적절하다.,이미지가 충분히 선명하다.,색감이 파스텔 범위 안에 있다.,밤 장면에 맞는 어두운 팔레트가 적절하다.,실내 환경이 잘 반영되어 있다.,이미지에 텍스트가 없다.,18,L5,,L5,2766,520
20260421_111619_3d6a19,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,이미지에 강아지가 명확히 표현되어 있다.,강아지의 얼굴이 선명하게 잘 표현되어 있다.,강아지의 얼굴에 중복된 부분이 없다.,강아지의 다리 개수가 정상 범위 내에 있다.,이미지에는 강아지가 정확히 한 마리 있다.,반사 또는 거울 이미지가 없다.,이미지가 단일 장면으로 구성되어 있다.,한국식 파스텔 그림책 스타일로 그려져 있다.,사실적 렌더링이 없다.,사람의 표현이 프롬프트와 충돌하지 않는다.,사람의 얼굴이 명확하게 표현되어 있다.,프롬프트의 요소가 이미지에 잘 반영되어 있다.,밝기가 적절하다.,이미지가 전반적으로 선명하다.,색감이 파스텔 범위에 잘 들어맞는다.,프롬프트의 시간대와 이미지 팔레트가 일치한다.,프롬프트의 장소(침대)와 배경이 일치한다.,텍스트가 삽입되지 않았다.,18,L5,,L5,2769,562
20260421_115118_cb6f22,1,1,1,1,1,1,1,1,1,1.0,1.0,0,1,1,1,1.0,1,1,강아지가 명확하게 보입니다.,강아지의 얼굴이 선명하고 이목구비가 뚜렷합니다.,얼굴 부위가 중복 없이 자연스럽습니다.,다리 개수가 추가 생성되지 않았습니다.,강아지가 한 마리만 등장합니다.,거울이나 반사가 없습니다.,단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일이 잘 반영되었습니다.,사실적 렌더링 요소가 없습니다.,사람의 모습이 프롬프트와 충돌하지 않습니다.,사람 얼굴이 분명하게 표현되어 있습니다.,식빵 대신 장난감 빵이 아닌 실제 빵을 들고 있습니다.,밝기가 적절합니다.,이미지 전반이 선명합니다.,색감이 파스텔 범위에 잘 맞습니다.,시간대를 반영하는 팔레트가 적절합니다.,실내 배경이 잘 표현되어 있습니다.,텍스트가 삽입되어 있지 않습니다.,17,L5,prompt_reflected->L3,L3,2765,543
20260421_115219_c24f2d,1,1,1,1,1,0,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에서 명확하게 보입니다.,강아지의 얼굴이 선명하게 표현되었습니다.,중복된 얼굴 부분이 없습니다.,다리의 개수나 위치가 자연스럽습니다.,강아지는 정확히 한 마리입니다.,거울 속에 반사가 표현되어 있습니다.,단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일로 잘 표현되었습니다.,사실적 렌더링이 없습니다.,사람이 프롬프트와 일치하게 표현되었습니다.,사람의 얼굴이 선명하게 표현되었습니다.,거울 속 친구를 만나는 장면이 잘 반영되었습니다.,밝기가 적절합니다.,이미지가 전체적으로 선명합니다.,색감이 파스텔 범위 내에 있습니다.,시간대 기반 색감이 적절합니다.,장소가 자연스럽게 표현되었습니다.,텍스트가 삽입되지 않았습니다.,17,L5,,L5,2764,523
20260421_115301_c7a961,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 명확히 보임.,강아지 얼굴이 선명하게 잘 표현됨.,얼굴에 중복된 부분이 없음.,강아지 다리 개수에 문제가 없음.,이미지에 강아지 한 마리만 있음.,반사나 거울 이미지가 없음.,하나의 단일 장면 이미지임.,파스텔 그림책 스타일로 표현됨.,사실적 렌더링이 아님.,프롬프트에 사람에 대한 언급이 없음.,사람의 얼굴이 선명하게 표현됨.,프롬프트의 핵심인 햇살 속 장면이 잘 반영됨.,밝기가 적절하게 표현됨.,이미지가 충분히 선명함.,색감이 파스텔 범위에 있음.,햇살 표현과 잘 맞는 팔레트 사용됨.,실내 장면이 잘 표현됨.,이미지에 텍스트가 없음.,17,L5,,L5,2766,531
20260421_115354_98630b,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에 명확히 보인다.,강아지 얼굴이 선명하게 잘 표현되어 있다.,"눈, 코, 귀가 중복되지 않고 자연스럽게 표현되었다.",강아지의 다리 개수가 정상이어서 부자연스럽지 않다.,이미지에 강아지 한 마리만 등장한다.,반사나 거울 이미지가 없다.,단일 장면으로 구성되어 있다.,한국-일본식 파스텔 그림책 스타일이다.,사실적 렌더링 없이 일러스트 스타일로 표현되어 있다.,프롬프트 기반으로 인물 표현의 충돌 여부 확인 불가.,사람의 얼굴이 식별 가능하게 잘 표현되었다.,벚꽃길에서 웃음꽃 피운 날이라는 장면이 잘 반영되었다.,밝기가 적절하다.,이미지가 전체적으로 선명하고 디테일이 살아 있다.,색감이 파스텔 톤으로 표현되었다.,프롬프트의 장면과 이미지의 팔레트가 일치한다.,벚꽃길이라는 장소가 잘 표현되어 있다.,이미지에 텍스트가 삽입되지 않았다.,17,L5,,L5,2767,583
20260421_115432_3932fc,1,1,1,1,1,1,1,1,1,,1.0,0,1,1,1,1.0,1,1,강아지가 이미지 중앙에 명확히 보입니다.,강아지 얼굴이 선명하고 왜곡 없이 잘 표현되었습니다.,"눈, 코, 귀가 올바르게 그려져 있으며 중복되지 않았습니다.",강아지의 다리 개수가 정확히 표현되었습니다.,이미지에 강아지가 한 마리만 있습니다.,거울 이미지나 반사 없음이 확인되었습니다.,이미지는 단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일이 잘 적용되어 있습니다.,"사실적 렌더링이 없으며, 일러스트 스타일을 유지하고 있습니다.",사람의 주요 행동 묘사가 프롬프트와 충돌하는지 판단 불가.,사람의 얼굴이 선명하고 잘 표현되었습니다.,프롬프트의 핵심 문구와 직접적인 연관이 부족합니다.,전체적으로 밝기가 적절하게 유지되었습니다.,이미지가 충분히 선명하고 디테일이 살아 있습니다.,색감이 파스텔 범위 내에 있으며 부드럽습니다.,시간대에 어울리는 팔레트가 사용되었습니다.,이미지 배경이 설정에 잘 맞춰져 있습니다.,이미지 내에 텍스트가 없습니다.,16,L4,prompt_reflected->L3,L3,2765,590
20260421_115510_032e26,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 이미지 중앙에 명확하게 표현되어 있습니다.,강아지 얼굴의 이목구비가 선명하고 어색함 없이 표현되었습니다.,강아지의 얼굴에 중복된 부분 없이 자연스럽게 표현되었습니다.,강아지의 다리 수가 적절하게 표현되었습니다.,이미지에 강아지가 하나만 표현되어 있습니다.,이미지에 거울 효과나 반사된 표현이 없습니다.,이미지가 단일 장면으로 표현되었습니다.,한국-일본식 파스텔 그림일기 스타일이 잘 반영되었습니다.,사실적인 렌더링이 혼합되지 않고 일러스트 스타일이 유지되었습니다.,프롬프트에 대하여 인간의 세부적인 정보가 없기 때문에 판단할 수 없습니다.,인물의 얼굴이 명확하게 식별 가능합니다.,"도시락과 함께 강아지가 표현되어 있으며, 행복한 분위기를 잘 전달하고 있습니다.",이미지의 밝기가 적절하게 표현되었습니다.,전반적으로 이미지의 디테일과 선명도가 잘 유지됩니다.,이미지의 색감이 파스텔 톤으로 적절하게 표현되었습니다.,밤 장면과 조화로운 팔레트가 사용되었습니다.,이미지는 프롬프트와 일치하는 적절한 장소 배경이 있습니다.,이미지에 텍스트가 삽입되지 않았습니다.,17,L5,,L5,2766,673
20260421_115554_81462c,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에 명확히 검출됩니다.,강아지의 얼굴이 왜곡 없이 선명하게 표현되었습니다.,강아지의 얼굴에 중복된 부위가 없습니다.,강아지의 다리 개수가 자연스럽게 표현되었습니다.,이미지 내에 강아지가 한 마리만 있습니다.,반사된 이미지가 없습니다.,이미지가 단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일이 명확합니다.,사실적 렌더링 없이 스타일이 유지되었습니다.,사람의 표현이 프롬프트와 충돌하지 않음을 확인하기 어렵습니다.,사람의 얼굴이 식별 가능하게 잘 표현되었습니다.,‘쿠션 위에서 졸린 하루’라는 장면이 잘 반영되었습니다.,이미지의 밝기가 적절합니다.,이미지가 전반적으로 선명하게 표현되었습니다.,색감이 파스텔 범위 내에 있습니다.,프롬프트의 시간과 이미지 팔레트가 일치합니다.,이미지가 실내 장면으로 잘 구성되어 있습니다.,이미지에 텍스트가 삽입되지 않았습니다.,17,L5,,L5,2766,574
20260421_115636_b293f7,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1,1,강아지가 이미지에 명확히 잘 나타나 있다.,강아지 얼굴이 선명하고 왜곡 없이 표현되었다.,"눈, 코, 귀의 중복 생성이 없다.",다리 개수가 자연스럽고 추가 생성되지 않았다.,이미지에 정확히 한 마리의 강아지만 있다.,반사된 이미지가 없다.,단일 장면으로 표현되었다.,한국식 파스텔 그림책 스타일로 잘 표현되었다.,사실적 렌더링 없이 그림체의 스타일이 유지되고 있다.,사람 표현이 프롬프트와 일치한다.,사람 얼굴이 식별 가능하고 명확하다.,프롬프트의 핵심 요소가 모두 잘 반영되었다.,밝기가 적절하고 명암 대비도 좋다.,이미지가 충분히 선명하고 디테일이 살아있다.,색감이 파스텔 범위 내에 있다.,밤의 느낌을 잘 살린 적절한 팔레트이다.,공원의 배경이 잘 표현되어 있다.,텍스트가 삽입되지 않았다.,18,L5,,L5,2766,562
20260421_115727_4d53a2,1,1,1,1,1,1,1,1,1,,1.0,1,1,1,1,1.0,1,1,강아지가 선명하게 잘 보입니다.,강아지 얼굴이 선명하고 이목구비가 뚜렷합니다.,"눈, 코, 귀가 중복 없이 정상적으로 표현되었습니다.",다리 개수가 정상적으로 표현되었습니다.,이미지에 강아지가 한 마리만 있습니다.,거울이나 반사 이미지가 없습니다.,단일 장면으로 구성되어 있습니다.,한국-일본식 파스텔 그림책 스타일입니다.,사실적 렌더링 요소가 없습니다.,프롬프트에 사람의 등장 여부가 명시되지 않았습니다.,사람의 얼굴이 흐릿하지만 식별 가능합니다.,우비를 입고 뛰어노는 장면이 정확히 반영되었습니다.,밝기가 적절하게 표현되었습니다.,이미지가 전체적으로 선명합니다.,색감이 파스텔 범위 내에 있습니다.,날씨와 팔레트가 잘 어울립니다.,배경이 자연스럽고 컨텍스트와 잘 어울립니다.,이미지에 텍스트가 없습니다.,17,L5,,L5,2765,534
20260421_115805_b3427a,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,,1,1,강아지가 이미지 중앙에 명확히 보입니다.,강아지 얼굴이 선명하고 왜곡 없이 잘 표현되었습니다.,강아지 얼굴에 중복된 부위가 없습니다.,강아지 다리가 자연스러우며 추가적으로 생성된 다리가 없습니다.,이미지에는 정확히 한 마리의 강아지만 있습니다.,반사 혹은 거울 이미지가 없습니다.,이미지가 단일 장면으로 구성되어 있습니다.,파스텔 그림책 스타일을 잘 따르고 있습니다.,사실적 렌더링 없이 그림체가 일관됩니다.,프롬프트와 충돌하지 않는 사람 표현이 포함되어 있습니다.,사람 얼굴이 선명하게 잘 묘사되었습니다.,과자를 들고 있는 사람들과 행복한 강아지가 잘 반영되어 있습니다.,밝기가 적절하게 조절되어 있습니다.,전체적으로 이미지가 선명합니다.,색감이 파스텔 톤으로 잘 유지되고 있습니다.,낮/밤/저녁의 명확한 구분이 없어 판단할 수 없습니다.,실내 장면이 적절히 묘사되어 있습니다.,이미지에 텍스트가 삽입되지 않았습니다.,17,L5,,L5,2766,636
